Date	Price
06/14/2006	"34,850.00"
06/13/2006	"34,928.00"
06/12/2006	"35,423.00"
06/09/2006	"35,826.00"
06/08/2006	"35,306.00"
06/07/2006	"36,121.00"
06/06/2006	"35,788.00"
06/05/2006	"36,462.00"
06/02/2006	"36,529.00"
06/01/2006	"36,593.00"
05/31/2006	"36,450.00"
05/30/2006	"35,796.00"
05/29/2006	"36,592.00"
05/26/2006	"36,617.00"
05/25/2006	"36,191.00"
05/24/2006	"35,672.00"
05/23/2006	"35,906.00"
05/22/2006	"35,264.00"
05/19/2006	"36,643.00"
05/18/2006	"36,436.00"
05/17/2006	"36,471.00"
05/16/2006	"37,540.00"
05/15/2006	"37,472.00"
05/12/2006	"37,939.00"
05/11/2006	"38,523.00"
05/10/2006	"38,642.00"
05/09/2006	"38,765.00"
05/08/2006	"38,552.00"
05/05/2006	"38,399.00"
05/04/2006	"38,136.00"
05/03/2006	"37,910.00"
05/02/2006	"38,173.00"
05/01/2006	"37,773.00"
04/28/2006	"37,773.00"
04/27/2006	"38,131.00"
04/26/2006	"38,341.00"
04/25/2006	"38,078.00"
04/24/2006	"38,037.00"
04/21/2006	"38,495.00"
04/20/2006	"38,350.00"
04/19/2006	"38,047.00"
04/18/2006	"37,511.00"
04/17/2006	"37,677.00"
04/14/2006	"37,677.00"
04/13/2006	"37,677.00"
04/12/2006	"37,740.00"
04/11/2006	"37,657.00"
04/10/2006	"38,496.00"
04/07/2006	"37,989.00"
04/06/2006	"38,405.00"
04/05/2006	"38,440.00"
04/04/2006	"38,039.00"
04/03/2006	"38,280.00"
03/31/2006	"37,928.00"
03/30/2006	"38,206.00"
03/29/2006	"37,700.00"
03/28/2006	"37,445.00"
03/27/2006	"37,711.00"
03/24/2006	"38,178.00"
03/23/2006	"38,242.00"
03/22/2006	"38,519.00"
03/21/2006	"38,602.00"
03/20/2006	"38,489.00"
03/17/2006	"38,364.00"
03/16/2006	"38,534.00"
03/15/2006	"38,491.00"
03/14/2006	"38,343.00"
03/13/2006	"38,195.00"
03/10/2006	"37,927.00"
03/09/2006	"37,657.00"
03/08/2006	"37,358.00"
03/07/2006	"37,515.00"
03/06/2006	"37,721.00"
03/03/2006	"37,390.00"
03/02/2006	"37,330.00"
03/01/2006	"37,809.00"
02/28/2006	"37,650.00"
02/27/2006	"38,322.00"
02/24/2006	"38,121.00"
02/23/2006	"37,972.00"
02/22/2006	"38,076.00"
02/21/2006	"37,688.00"
02/20/2006	"37,594.00"
02/17/2006	"37,401.00"
02/16/2006	"37,234.00"
02/15/2006	"36,933.00"
02/14/2006	"36,866.00"
02/13/2006	"36,964.00"
02/10/2006	"36,718.00"
02/09/2006	"37,071.00"
02/08/2006	"36,650.00"
02/07/2006	"36,711.00"
02/06/2006	"36,862.00"
02/03/2006	"36,408.00"
02/02/2006	"36,472.00"
02/01/2006	"36,967.00"
01/31/2006	"36,654.00"
01/30/2006	"36,666.00"
01/27/2006	"36,701.00"
01/26/2006	"36,487.00"
01/25/2006	"35,929.00"
01/24/2006	"35,652.00"
01/23/2006	"35,787.00"
01/20/2006	"35,681.00"
01/19/2006	"36,086.00"
01/18/2006	"36,024.00"
01/17/2006	"36,352.00"
01/16/2006	"36,626.00"
01/13/2006	"36,265.00"
01/12/2006	"36,661.00"
01/11/2006	"36,548.00"
01/10/2006	"36,147.00"
01/09/2006	"36,227.00"
01/06/2006	"36,365.00"
01/05/2006	"36,085.00"
01/04/2006	"36,336.00"
01/03/2006	"36,093.00"
01/02/2006	"35,962.00"
12/30/2005	"35,704.00"
12/29/2005	"35,957.00"
12/28/2005	"35,866.00"
12/27/2005	"35,845.00"
12/26/2005	"35,740.00"
12/23/2005	"35,740.00"
12/22/2005	"35,836.00"
12/21/2005	"35,803.00"
12/20/2005	"35,538.00"
12/19/2005	"35,347.00"
12/16/2005	"35,286.00"
12/15/2005	"35,021.00"
12/14/2005	"35,002.00"
12/13/2005	"34,972.00"
12/12/2005	"34,886.00"
12/09/2005	"34,811.00"
12/08/2005	"34,868.00"
12/07/2005	"34,790.00"
12/06/2005	"34,806.00"
12/05/2005	"34,650.00"
12/02/2005	"34,745.00"
12/01/2005	"34,585.00"
11/30/2005	"34,090.00"
11/29/2005	"34,307.00"
11/28/2005	"34,256.00"
11/25/2005	"34,436.00"
11/24/2005	"34,360.00"
11/23/2005	"34,411.00"
11/22/2005	"34,203.00"
11/21/2005	"34,150.00"
11/18/2005	"34,030.00"
11/17/2005	"33,888.00"
11/16/2005	"33,684.00"
11/15/2005	"33,739.00"
11/14/2005	"33,690.00"
11/11/2005	"33,740.00"
11/10/2005	"33,352.00"
11/09/2005	"33,429.00"
11/08/2005	"33,334.00"
11/07/2005	"33,454.00"
11/04/2005	"33,337.00"
11/03/2005	"33,366.00"
11/02/2005	"32,937.00"
11/01/2005	"32,742.00"
10/31/2005	"32,782.00"
10/28/2005	"32,183.00"
10/27/2005	"32,114.00"
10/26/2005	"32,827.00"
10/25/2005	"32,664.00"
10/24/2005	"32,778.00"
10/21/2005	"32,454.00"
10/20/2005	"32,336.00"
10/19/2005	"32,279.00"
10/18/2005	"32,859.00"
10/17/2005	"33,219.00"
10/14/2005	"33,214.00"
10/13/2005	"33,066.00"
10/12/2005	"33,403.00"
10/11/2005	"33,602.00"
10/10/2005	"33,635.00"
10/07/2005	"33,620.00"
10/06/2005	"33,867.00"
10/05/2005	"34,136.00"
10/04/2005	"34,654.00"
10/03/2005	"34,874.00"
09/30/2005	"34,775.00"
09/29/2005	"34,773.00"
09/28/2005	"34,871.00"
09/27/2005	"34,600.00"
09/26/2005	"34,692.00"
09/23/2005	"34,238.00"
09/22/2005	"34,179.00"
09/21/2005	"34,419.00"
09/20/2005	"34,555.00"
09/19/2005	"34,527.00"
09/16/2005	"34,538.00"
09/15/2005	"34,286.00"
09/14/2005	"34,320.00"
09/13/2005	"34,074.00"
09/12/2005	"34,288.00"
09/09/2005	"34,233.00"
09/08/2005	"34,166.00"
09/07/2005	"34,092.00"
09/06/2005	"33,987.00"
09/05/2005	"33,805.00"
09/02/2005	"33,667.00"
09/01/2005	"33,684.00"
08/31/2005	"33,520.00"
08/30/2005	"33,144.00"
08/29/2005	"33,207.00"
08/26/2005	"33,073.00"
08/25/2005	"33,396.00"
08/24/2005	"33,647.00"
08/23/2005	"33,428.00"
08/22/2005	"33,733.00"
08/19/2005	"33,724.00"
08/18/2005	"33,234.00"
08/17/2005	"33,495.00"
08/16/2005	"33,600.00"
08/15/2005	"33,783.00"
08/12/2005	"33,783.00"
08/11/2005	"33,922.00"
08/10/2005	"34,027.00"
08/09/2005	"33,753.00"
08/08/2005	"33,547.00"
08/05/2005	"33,335.00"
08/04/2005	"33,501.00"
08/03/2005	"33,896.00"
08/02/2005	"33,931.00"
08/01/2005	"33,617.00"
07/29/2005	"33,693.00"
07/28/2005	"33,774.00"
07/27/2005	"33,658.00"
07/26/2005	"33,630.00"
07/25/2005	"33,614.00"
07/22/2005	"33,540.00"
07/21/2005	"33,474.00"
07/20/2005	"33,465.00"
07/19/2005	"33,601.00"
07/18/2005	"33,228.00"
07/15/2005	"33,164.00"
07/14/2005	"33,316.00"
07/13/2005	"33,124.00"
07/12/2005	"32,843.00"
07/11/2005	"32,985.00"
07/08/2005	"32,769.00"
07/07/2005	"32,185.00"
07/06/2005	"32,731.00"
07/05/2005	"32,553.00"
07/04/2005	"32,650.00"
07/01/2005	"32,532.00"
06/30/2005	"32,343.00"
06/29/2005	"32,185.00"
06/28/2005	"32,038.00"
06/27/2005	"31,734.00"
06/24/2005	"32,057.00"
06/23/2005	"32,390.00"
06/22/2005	"32,385.00"
06/21/2005	"32,419.00"
06/20/2005	"32,281.00"
06/17/2005	"32,758.00"
06/16/2005	"32,732.00"
06/15/2005	"32,622.00"
06/14/2005	"32,663.00"
06/13/2005	"32,603.00"
06/10/2005	"32,378.00"
06/09/2005	"32,278.00"
06/08/2005	"32,192.00"
06/07/2005	"32,153.00"
06/06/2005	"31,859.00"
06/03/2005	"31,958.00"
06/02/2005	"32,139.00"
06/01/2005	"32,111.00"
05/31/2005	"31,739.00"
05/30/2005	"31,878.00"
05/27/2005	"31,703.00"
05/26/2005	"31,765.00"
05/25/2005	"31,564.00"
05/24/2005	"31,532.00"
05/23/2005	"31,583.00"
05/20/2005	"31,676.00"
05/19/2005	"31,635.00"
05/18/2005	"31,567.00"
05/17/2005	"31,060.00"
05/16/2005	"31,333.00"
05/13/2005	"31,373.00"
05/12/2005	"31,337.00"
05/11/2005	"31,116.00"
05/10/2005	"31,036.00"
05/09/2005	"31,345.00"
05/06/2005	"31,412.00"
05/05/2005	"31,435.00"
05/04/2005	"31,266.00"
05/03/2005	"31,224.00"
05/02/2005	"31,150.00"
04/29/2005	"30,911.00"
04/28/2005	"30,841.00"
04/27/2005	"30,946.00"
04/26/2005	"31,322.00"
04/25/2005	"31,364.00"
04/22/2005	"31,325.00"
04/21/2005	"31,161.00"
04/20/2005	"31,025.00"
04/19/2005	"31,087.00"
04/18/2005	"31,052.00"
04/15/2005	"31,816.00"
04/14/2005	"32,587.00"
04/13/2005	"32,698.00"
04/12/2005	"32,669.00"
04/11/2005	"32,852.00"
04/08/2005	"32,812.00"
04/07/2005	"32,856.00"
04/06/2005	"32,508.00"
04/05/2005	"32,385.00"
04/04/2005	"32,355.00"
04/01/2005	"32,481.00"
03/31/2005	"32,302.00"
03/30/2005	"32,206.00"
03/29/2005	"32,181.00"
03/28/2005	"32,115.00"
03/25/2005	"32,115.00"
03/24/2005	"32,115.00"
03/23/2005	"31,905.00"
03/22/2005	"31,965.00"
03/21/2005	"31,929.00"
03/18/2005	"31,868.00"
03/17/2005	"31,639.00"
03/16/2005	"31,577.00"
03/15/2005	"31,966.00"
03/14/2005	"31,717.00"
03/11/2005	"31,680.00"
03/10/2005	"31,702.00"
03/09/2005	"31,963.00"
03/08/2005	"32,048.00"
03/07/2005	"32,236.00"
03/04/2005	"32,160.00"
03/03/2005	"31,902.00"
03/02/2005	"31,933.00"
03/01/2005	"31,949.00"
02/28/2005	"31,850.00"
02/25/2005	"31,744.00"
02/24/2005	"31,403.00"
02/23/2005	"31,400.00"
02/22/2005	"31,507.00"
02/21/2005	"31,675.00"
02/18/2005	"32,008.00"
02/17/2005	"32,161.00"
02/16/2005	"32,142.00"
02/15/2005	"32,371.00"
02/14/2005	"32,307.00"
02/11/2005	"32,328.00"
02/10/2005	"32,134.00"
02/09/2005	"32,101.00"
02/08/2005	"32,176.00"
02/07/2005	"32,039.00"
02/04/2005	"31,896.00"
02/03/2005	"31,537.00"
02/02/2005	"31,563.00"
02/01/2005	"31,515.00"
01/31/2005	"31,334.00"
01/28/2005	"31,008.00"
01/27/2005	"31,129.00"
01/26/2005	"31,164.00"
01/25/2005	"31,221.00"
01/24/2005	"31,042.00"
01/21/2005	"31,190.00"
01/20/2005	"31,132.00"
01/19/2005	"31,221.00"
01/18/2005	"31,094.00"
01/17/2005	"31,126.00"
01/14/2005	"31,056.00"
01/13/2005	"30,863.00"
01/12/2005	"30,645.00"
01/11/2005	"30,740.00"
01/10/2005	"31,134.00"
01/07/2005	"31,128.00"
01/06/2005	"31,073.00"
01/05/2005	"30,976.00"
01/04/2005	"31,094.00"
01/03/2005	"31,005.00"
12/31/2004	"30,903.00"
12/30/2004	"30,903.00"
12/29/2004	"30,888.00"
12/28/2004	"30,904.00"
12/27/2004	"30,824.00"
12/24/2004	"30,867.00"
12/23/2004	"30,867.00"
12/22/2004	"30,771.00"
12/21/2004	"30,548.00"
12/20/2004	"30,468.00"
12/17/2004	"30,273.00"
12/16/2004	"30,399.00"
12/15/2004	"30,356.00"
12/14/2004	"30,408.00"
12/13/2004	"30,343.00"
12/10/2004	"30,253.00"
12/09/2004	"30,071.00"
12/08/2004	"30,272.00"
12/07/2004	"30,173.00"
12/06/2004	"30,003.00"
12/03/2004	"29,908.00"
12/02/2004	"29,969.00"
12/01/2004	"29,917.00"
11/30/2004	"29,615.00"
11/29/2004	"29,680.00"
11/26/2004	"29,771.00"
11/25/2004	"29,841.00"
11/24/2004	"29,673.00"
11/23/2004	"29,589.00"
11/22/2004	"29,631.00"
11/19/2004	"29,718.00"
11/18/2004	"29,862.00"
11/17/2004	"29,831.00"
11/16/2004	"29,418.00"
11/15/2004	"29,642.00"
11/12/2004	"29,724.00"
11/11/2004	"29,690.00"
11/10/2004	"29,393.00"
11/09/2004	"29,377.00"
11/08/2004	"29,442.00"
11/05/2004	"29,330.00"
11/04/2004	"29,214.00"
11/03/2004	"29,115.00"
11/02/2004	"29,061.00"
11/01/2004	"28,971.00"
10/29/2004	"28,681.00"
10/28/2004	"28,754.00"
10/27/2004	"28,562.00"
10/26/2004	"28,233.00"
10/25/2004	"28,193.00"
10/22/2004	"28,520.00"
10/21/2004	"28,460.00"
10/20/2004	"28,320.00"
10/19/2004	"28,487.00"
10/18/2004	"28,281.00"
10/15/2004	"28,338.00"
10/14/2004	"28,366.00"
10/13/2004	"28,457.00"
10/12/2004	"28,388.00"
10/11/2004	"28,579.00"
10/08/2004	"28,588.00"
10/07/2004	"28,659.00"
10/06/2004	"28,579.00"
10/05/2004	"28,621.00"
10/04/2004	"28,515.00"
10/01/2004	"28,324.00"
09/30/2004	"27,794.00"
09/29/2004	"28,019.00"
09/28/2004	"27,959.00"
09/27/2004	"27,824.00"
09/24/2004	"27,983.00"
09/23/2004	"27,918.00"
09/22/2004	"27,984.00"
09/21/2004	"28,093.00"
09/20/2004	"27,904.00"
09/17/2004	"27,934.00"
09/16/2004	"27,745.00"
09/15/2004	"27,717.00"
09/14/2004	"27,767.00"
09/13/2004	"27,835.00"
09/10/2004	"27,590.00"
09/09/2004	"27,466.00"
09/08/2004	"27,610.00"
09/07/2004	"27,627.00"
09/06/2004	"27,659.00"
09/03/2004	"27,666.00"
09/02/2004	"27,377.00"
09/01/2004	"27,171.00"
08/31/2004	"26,913.00"
08/30/2004	"27,009.00"
08/27/2004	"27,084.00"
08/26/2004	"26,923.00"
08/25/2004	"26,805.00"
08/24/2004	"26,730.00"
08/23/2004	"26,718.00"
08/20/2004	"26,421.00"
08/19/2004	"26,508.00"
08/18/2004	"26,482.00"
08/17/2004	"26,447.00"
08/16/2004	"26,450.00"
08/13/2004	"26,198.00"
08/12/2004	"26,249.00"
08/11/2004	"26,310.00"
08/10/2004	"26,581.00"
08/09/2004	"26,419.00"
08/06/2004	"26,652.00"
08/05/2004	"27,126.00"
08/04/2004	"27,250.00"
08/03/2004	"27,507.00"
08/02/2004	"27,429.00"
07/30/2004	"27,538.00"
07/29/2004	"27,397.00"
07/28/2004	"27,061.00"
07/27/2004	"27,078.00"
07/26/2004	"26,886.00"
07/23/2004	"27,128.00"
07/22/2004	"27,136.00"
07/21/2004	"27,499.00"
07/20/2004	"27,381.00"
07/19/2004	"27,329.00"
07/16/2004	"27,436.00"
07/15/2004	"27,434.00"
07/14/2004	"27,645.00"
07/13/2004	"27,772.00"
07/12/2004	"27,728.00"
07/09/2004	"27,929.00"
07/08/2004	"27,844.00"
07/07/2004	"27,751.00"
07/06/2004	"27,795.00"
07/05/2004	"27,941.00"
07/02/2004	"27,909.00"
07/01/2004	"27,940.00"
06/30/2004	"28,092.00"
06/29/2004	"28,234.00"
06/28/2004	"28,310.00"
06/25/2004	"28,194.00"
06/24/2004	"28,149.00"
06/23/2004	"27,996.00"
06/22/2004	"27,892.00"
06/21/2004	"28,054.00"
06/18/2004	"28,297.00"
06/17/2004	"28,242.00"
06/16/2004	"28,162.00"
06/15/2004	"28,053.00"
06/14/2004	"27,729.00"
06/11/2004	"27,933.00"
06/10/2004	"27,955.00"
06/09/2004	"27,783.00"
06/08/2004	"27,841.00"
06/07/2004	"27,781.00"
06/04/2004	"27,532.00"
06/03/2004	"27,315.00"
06/02/2004	"27,329.00"
06/01/2004	"27,231.00"
05/31/2004	"27,355.00"
05/28/2004	"27,344.00"
05/27/2004	"27,378.00"
05/26/2004	"27,267.00"
05/25/2004	"26,989.00"
05/24/2004	"27,101.00"
05/21/2004	"27,373.00"
05/20/2004	"27,435.00"
05/19/2004	"27,526.00"
05/18/2004	"27,080.00"
05/17/2004	"26,959.00"
05/14/2004	"27,289.00"
05/13/2004	"27,395.00"
05/12/2004	"27,111.00"
05/11/2004	"27,405.00"
05/10/2004	"27,069.00"
05/07/2004	"27,687.00"
05/06/2004	"27,734.00"
05/05/2004	"28,318.00"
05/04/2004	"28,158.00"
05/03/2004	"28,232.00"
04/30/2004	"28,020.00"
04/29/2004	"28,111.00"
04/28/2004	"28,294.00"
04/27/2004	"28,542.00"
04/26/2004	"28,550.00"
04/23/2004	"28,489.00"
04/22/2004	"28,416.00"
04/21/2004	"28,257.00"
04/20/2004	"28,437.00"
04/19/2004	"28,262.00"
04/16/2004	"28,350.00"
04/15/2004	"28,200.00"
04/14/2004	"28,232.00"
04/13/2004	"28,430.00"
04/12/2004	"27,985.00"
04/09/2004	"27,985.00"
04/08/2004	"27,985.00"
04/07/2004	"27,888.00"
04/06/2004	"27,997.00"
04/05/2004	"28,072.00"
04/02/2004	"27,877.00"
04/01/2004	"27,400.00"
03/31/2004	"27,148.00"
03/30/2004	"27,181.00"
03/29/2004	"27,250.00"
03/26/2004	"26,869.00"
03/25/2004	"26,834.00"
03/24/2004	"26,479.00"
03/23/2004	"26,472.00"
03/22/2004	"26,470.00"
03/19/2004	"26,858.00"
03/18/2004	"26,837.00"
03/17/2004	"27,209.00"
03/16/2004	"26,952.00"
03/15/2004	"26,881.00"
03/12/2004	"27,548.00"
03/11/2004	"27,695.00"
03/10/2004	"28,350.00"
03/09/2004	"28,341.00"
03/08/2004	"28,443.00"
03/05/2004	"28,359.00"
03/04/2004	"28,323.00"
03/03/2004	"28,209.00"
03/02/2004	"28,290.00"
03/01/2004	"28,188.00"
02/27/2004	"27,957.00"
02/26/2004	"27,881.00"
02/25/2004	"27,806.00"
02/24/2004	"27,750.00"
02/23/2004	"27,932.00"
02/20/2004	"27,807.00"
02/19/2004	"28,013.00"
02/18/2004	"27,836.00"
02/17/2004	"27,849.00"
02/16/2004	"27,672.00"
02/13/2004	"27,579.00"
02/12/2004	"27,880.00"
02/11/2004	"27,902.00"
02/10/2004	"27,906.00"
02/09/2004	"27,897.00"
02/06/2004	"27,587.00"
02/05/2004	"27,525.00"
02/04/2004	"27,677.00"
02/03/2004	"27,655.00"
02/02/2004	"27,840.00"
01/30/2004	"27,774.00"
01/29/2004	"28,033.00"
01/28/2004	"28,308.00"
01/27/2004	"28,240.00"
01/26/2004	"28,114.00"
01/23/2004	"28,130.00"
01/22/2004	"28,095.00"
01/21/2004	"28,137.00"
01/20/2004	"28,040.00"
01/19/2004	"28,133.00"
01/16/2004	"27,861.00"
01/15/2004	"27,742.00"
01/14/2004	"27,631.00"
01/13/2004	"27,393.00"
01/12/2004	"27,471.00"
01/09/2004	"27,441.00"
01/08/2004	"27,503.00"
01/07/2004	"27,187.00"
01/06/2004	"27,652.00"
01/05/2004	"27,530.00"
01/02/2004	"27,384.00"
01/01/2004	"26,887.00"
12/31/2003	"26,887.00"
12/30/2003	"26,887.00"
12/29/2003	"27,020.00"
12/26/2003	"26,856.00"
12/25/2003	"26,856.00"
12/24/2003	"26,856.00"
12/23/2003	"26,856.00"
12/22/2003	"26,884.00"
12/19/2003	"27,378.00"
12/18/2003	"27,632.00"
12/17/2003	"27,486.00"
12/16/2003	"27,459.00"
12/15/2003	"27,537.00"
12/12/2003	"27,368.00"
12/11/2003	"27,501.00"
12/10/2003	"27,282.00"
12/09/2003	"27,489.00"
12/08/2003	"27,488.00"
12/05/2003	"27,620.00"
12/04/2003	"27,807.00"
12/03/2003	"27,650.00"
12/02/2003	"27,453.00"
12/01/2003	"27,478.00"
11/28/2003	"27,156.00"
11/27/2003	"27,089.00"
11/26/2003	"26,939.00"
11/25/2003	"26,927.00"
11/24/2003	"26,869.00"
11/21/2003	"26,367.00"
11/20/2003	"26,368.00"
11/19/2003	"26,447.00"
11/18/2003	"26,505.00"
11/17/2003	"26,357.00"
11/14/2003	"26,782.00"
11/13/2003	"26,672.00"
11/12/2003	"26,498.00"
11/11/2003	"26,361.00"
11/10/2003	"26,586.00"
11/07/2003	"26,670.00"
11/06/2003	"26,355.00"
11/05/2003	"26,216.00"
11/04/2003	"26,360.00"
11/03/2003	"26,337.00"
10/31/2003	"25,973.00"
10/30/2003	"25,923.00"
10/29/2003	"25,752.00"
10/28/2003	"25,632.00"
10/27/2003	"25,452.00"
10/24/2003	"25,287.00"
10/23/2003	"25,269.00"
10/22/2003	"25,507.00"
10/21/2003	"25,889.00"
10/20/2003	"25,831.00"
10/17/2003	"25,825.00"
10/16/2003	"25,955.00"
10/15/2003	"25,990.00"
10/14/2003	"25,692.00"
10/13/2003	"25,703.00"
10/10/2003	"25,429.00"
10/09/2003	"25,563.00"
10/08/2003	"25,218.00"
10/07/2003	"25,197.00"
10/06/2003	"25,251.00"
10/03/2003	"25,422.00"
10/02/2003	"24,921.00"
10/01/2003	"24,956.00"
09/30/2003	"24,615.00"
09/29/2003	"24,994.00"
09/26/2003	"25,030.00"
09/25/2003	"25,232.00"
09/24/2003	"25,443.00"
09/23/2003	"25,413.00"
09/22/2003	"25,465.00"
09/19/2003	"26,092.00"
09/18/2003	"26,105.00"
09/17/2003	"25,796.00"
09/16/2003	"25,756.00"
09/15/2003	"25,511.00"
09/12/2003	"25,509.00"
09/11/2003	"25,605.00"
09/10/2003	"25,579.00"
09/09/2003	"25,843.00"
09/08/2003	"26,121.00"
09/05/2003	"25,800.00"
09/04/2003	"25,828.00"
09/03/2003	"25,853.00"
09/02/2003	"25,529.00"
09/01/2003	"25,473.00"
08/29/2003	"25,247.00"
08/28/2003	"25,411.00"
08/27/2003	"25,307.00"
08/26/2003	"25,152.00"
08/25/2003	"25,344.00"
08/22/2003	"25,592.00"
08/21/2003	"25,481.00"
08/20/2003	"25,493.00"
08/19/2003	"25,651.00"
08/18/2003	"25,630.00"
08/15/2003	"10,428.00"
08/14/2003	"25,447.00"
08/13/2003	"25,133.00"
08/12/2003	"25,098.00"
08/11/2003	"24,951.00"
08/08/2003	"24,766.00"
08/07/2003	"24,599.00"
08/06/2003	"24,581.00"
08/05/2003	"24,841.00"
08/04/2003	"24,758.00"
08/01/2003	"24,918.00"
07/31/2003	"25,132.00"
07/30/2003	"24,880.00"
07/29/2003	"24,819.00"
07/28/2003	"25,080.00"
07/25/2003	"24,827.00"
07/24/2003	"25,053.06"
07/23/2003	"24,804.17"
07/22/2003	"24,884.69"
07/21/2003	"24,809.05"
07/18/2003	"25,060.38"
07/17/2003	"24,957.90"
07/16/2003	"25,096.98"
07/15/2003	"25,191.61"
07/14/2003	"25,218.99"
07/11/2003	"24,960.34"
07/10/2003	"24,716.32"
07/09/2003	"24,884.69"
07/08/2003	"25,060.38"
07/07/2003	"25,018.90"
07/04/2003	"24,416.18"
07/03/2003	"24,311.26"
07/02/2003	"24,403.98"
07/01/2003	"24,196.57"
06/30/2003	"24,677.28"
06/27/2003	"25,123.83"
06/26/2003	"25,143.35"
06/25/2003	"25,333.68"
06/24/2003	"25,223.87"
06/23/2003	"25,082.34"
06/20/2003	"25,753.39"
06/19/2003	"25,582.58"
06/18/2003	"25,853.43"
06/17/2003	"25,633.82"
06/16/2003	"25,531.33"
06/13/2003	"25,160.43"
06/12/2003	"25,348.32"
06/11/2003	"25,233.63"
06/10/2003	"25,031.10"
06/09/2003	"24,862.73"
06/06/2003	"25,148.23"
06/05/2003	"24,896.89"
06/04/2003	"24,982.30"
06/03/2003	"24,909.09"
06/02/2003	"25,197.03"
05/30/2003	"24,945.70"
05/29/2003	"24,728.52"
05/28/2003	"24,572.35"
05/27/2003	"24,184.37"
05/26/2003	"23,842.75"
05/23/2003	"23,842.75"
05/22/2003	"23,730.50"
05/21/2003	"23,322.99"
05/20/2003	"23,515.76"
05/19/2003	"23,491.36"
05/16/2003	"24,316.14"
05/15/2003	"24,286.85"
05/14/2003	"24,023.32"
05/13/2003	"23,954.99"
05/12/2003	"23,986.71"
05/09/2003	"24,023.32"
05/08/2003	"23,984.27"
05/07/2003	"24,342.98"
05/06/2003	"24,411.30"
05/05/2003	"24,106.28"
05/02/2003	"23,918.39"
04/30/2003	"23,886.67"
04/29/2003	"23,884.23"
04/28/2003	"23,913.51"
04/25/2003	"23,354.71"
04/24/2003	"23,786.62"
04/23/2003	"23,952.55"
04/22/2003	"23,710.98"
04/17/2003	"23,569.45"
04/16/2003	"23,288.83"
04/15/2003	"23,479.16"
04/14/2003	"23,254.67"
04/11/2003	"23,176.58"
04/10/2003	"23,044.82"
04/09/2003	"23,244.91"
04/08/2003	"23,359.59"
04/07/2003	"23,364.48"
04/04/2003	"22,766.64"
04/03/2003	"22,727.60"
04/02/2003	"22,476.26"
04/01/2003	"21,802.78"
03/31/2003	"21,605.12"
03/28/2003	"22,300.57"
03/27/2003	"22,195.64"
03/26/2003	"22,573.87"
03/25/2003	"22,588.51"
03/24/2003	"22,205.40"
03/21/2003	"22,930.13"
03/20/2003	"22,237.12"
03/19/2003	"22,542.14"
03/18/2003	"22,207.84"
03/17/2003	"22,451.86"
03/14/2003	"21,919.90"
03/13/2003	"21,131.73"
03/12/2003	"20,324.04"
03/11/2003	"21,021.93"
03/10/2003	"21,019.49"
03/07/2003	"21,488.00"
03/06/2003	"21,829.62"
03/05/2003	"22,439.66"
03/04/2003	"22,710.51"
03/03/2003	"23,086.30"
02/28/2003	"23,279.07"
02/27/2003	"23,149.74"
02/26/2003	"22,647.07"
02/25/2003	"22,734.92"
02/24/2003	"23,325.43"
02/21/2003	"23,264.43"
02/20/2003	"22,859.36"
02/19/2003	"22,937.45"
02/18/2003	"23,457.20"
02/17/2003	"23,125.34"
02/14/2003	"22,805.68"
02/13/2003	"22,451.86"
02/12/2003	"22,486.02"
02/11/2003	"22,722.71"
02/10/2003	"22,061.43"
02/07/2003	"22,234.68"
02/06/2003	"22,215.16"
02/05/2003	"22,505.54"
02/04/2003	"22,078.51"
02/03/2003	"22,754.44"
01/31/2003	"22,532.38"
01/30/2003	"22,425.02"
01/29/2003	"22,000.43"
01/28/2003	"21,751.53"
01/27/2003	"21,763.73"
01/24/2003	"22,181.00"
01/23/2003	"22,425.02"
01/22/2003	"22,495.78"
01/21/2003	"22,844.72"
01/20/2003	"23,193.66"
01/17/2003	"23,520.65"
01/16/2003	"24,338.10"
01/15/2003	"24,281.97"
01/14/2003	"24,530.87"
01/13/2003	"24,484.51"
01/10/2003	"24,413.74"
01/09/2003	"24,521.11"
01/08/2003	"24,199.01"
01/07/2003	"24,486.95"
01/06/2003	"24,804.17"
01/03/2003	"24,540.63"
01/02/2003	"24,450.34"
12/30/2002	"23,508.44"
12/27/2002	"23,352.27"
12/23/2002	"23,903.75"
12/20/2002	"23,884.23"
12/19/2002	"23,459.64"
12/18/2002	"23,698.78"
12/17/2002	"24,255.13"
12/16/2002	"24,447.90"
12/13/2002	"23,793.94"
12/12/2002	"24,133.12"
12/11/2002	"24,455.22"
12/10/2002	"24,240.49"
12/09/2002	"23,896.43"
12/06/2002	"24,543.07"
12/05/2002	"24,655.32"
12/04/2002	"25,182.39"
12/03/2002	"25,153.11"
12/02/2002	"25,892.47"
11/29/2002	"25,919.32"
11/28/2002	"25,926.64"
11/27/2002	"25,707.02"
11/26/2002	"24,877.37"
11/25/2002	"25,316.60"
11/22/2002	"25,221.43"
11/21/2002	"25,155.55"
11/20/2002	"24,406.42"
11/19/2002	"24,299.05"
11/18/2002	"24,303.93"
11/15/2002	"23,913.51"
11/14/2002	"23,947.67"
11/13/2002	"23,259.55"
11/12/2002	"23,342.51"
11/11/2002	"22,937.45"
11/08/2002	"23,276.63"
11/07/2002	"23,503.56"
